,Iris ID,Risk ID 1,Risk ID 2,Risk ID 3,Risk ID 4,Assessment ID,Ledger,Property Name,Address,City,State,County,ZIP,Market,Submarket,# Buildings,Year Built,Construction Type,Units,LATITUDE,LONGITUDE,Rentable Sqft,Replacement Cost,Primary Use,Number of beds,n Floors,Seismic Risk 2022,Seismic Hazard 2022,Wildfire Risk 2022,Wildfire Hazard 2022,Wildfire Risk 2052,Wildfire Hazard 2052,Flood Risk 2022,Flood Hazard 2022,Flood Risk 2037,Flood Hazard 2037,Flood Risk 2052,Flood Hazard 2052,Extreme Heat Risk 2022,Extreme Heat Hazard 2022,Extreme Heat Risk 2050,Extreme Heat Hazard 2050
128,4f1c799f-1b3d-4f97-b386-06c25afa3e96,a66f9030-76ca-4ef1-8515-219db8258b99,448663d3-c885-4bd6-8ef8-827d6846fffe,e8e9351c-1001-458a-823a-79e63eff1c52,a84a62a8-79f6-4fd9-a7be-72efbefefd45,,29128,Westside Butler,C on Pico,Los Angeles,CA,Los Angeles,90064,Los Angeles,West Los Angeles,1,1999,Mid-Rise,36,34.040994,-118.448463,37509,25147977.0,PRIMARY_USE_RESIDENTIAL,66,4.0,Very Low,Very High,Low-Medium,Medium,,,High,Very High,Medium-High,Very High,High,Very High,Very Low,Medium-High,Very Low,Medium-High
129,ade14f54-60f8-4ad0-a206-be4a2b61106c,93246f69-1a51-45e4-b74c-1b53eacc46ef,5e21a058-f826-48a8-a862-7839d5ed739b,c057c477-d39b-476d-b153-b85d4e8bc38c,de02fc54-1b2b-460a-a79a-57d2cac589be,,29129,Westside Villas,2245 S. Beverly Glen Blvd.,Los Angeles,CA,Los Angeles,90064,Los Angeles,West Los Angeles,3,1999,Mid-Rise,113,34.049187,-118.419936,120318,80143785.0,PRIMARY_USE_RESIDENTIAL,209,4.0,Very Low,Very High,Low-Medium,Medium,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Medium-High,Very Low,Medium-High
130,6c86a8d9-4b4f-4f41-875b-06ee32620a89,0b803b22-6178-4f6f-9334-3525667045b3,933540b9-7cf5-496f-a59d-4e3b8bc2c318,a643ce41-4820-4bc4-8793-5c478fd2e8a0,3252f3cb-618b-4e61-83d0-238f923b646f,,29130,Hathaway,3500 Hathaway Avenue,Long Beach,CA,Los Angeles,90815,Los Angeles,South Bay,42,1987,Garden,385,33.793908,-118.148252,266839,122957376.0,PRIMARY_USE_RESIDENTIAL,550,3.0,Very Low,High,Very Low,Low,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Medium,Very Low,Medium-High
131,ef980fa2-e2ea-4c55-8a4c-08521c4728df,f99e4f33-b622-4926-b82d-9259f109e8b7,fe033296-9b6c-45cc-892c-85b0b1a1eb11,98fd968e-0652-4d20-8b21-6f7634ff0271,2c7f0f72-ed9f-4295-9a6b-0c8cf020da63,,29131,Park West,9400 La Tijera,Los Angeles,CA,Los Angeles,90045,Los Angeles,West Los Angeles,5,1987,Mid-Rise,444,33.95608453,-118.416561484337,315312,222246156.0,PRIMARY_USE_RESIDENTIAL,628,6.0,Low-Medium,High,Low,Medium,,,Low,High,Medium,Very High,Medium,Very High,Very Low,Medium-High,Very Low,Medium-High
132,d0649d49-257b-402d-997d-509793e658c3,f81fcbf0-ebbd-47b0-bc3b-ccb663a41151,4f0fc3ef-6771-4210-8d5c-fa799b0b3b89,e55394ca-b727-4bb6-b6b9-19456a50ed9d,c79e34c2-5723-4e0c-9543-e2fb1e27bd90,,29133,Oak Park,5325 Oak Park Lane,Oak Park,CA,Ventura,91377,Los Angeles,Ventura County,56,1989,Garden,444,34.18144606,-118.784926346337,389800,171605783.0,PRIMARY_USE_RESIDENTIAL,712,2.0,Very Low,High,Medium-High,High,,,Low-Medium,High,Low-Medium,High,Low-Medium,High,Very Low,Medium-High,Very Low,High
133,9d87a370-05b6-4ac2-a240-76b092e69dce,76efbaca-0243-4095-b198-66c822f116d0,17bd2b1c-3cfc-489a-a90d-3de90dfed009,21a9f9d8-f055-4a19-88e9-98ae98d4cbd7,41f61e4a-9ea2-48e3-a11d-32aa1065e6ff,,29136,Summerset Village,11450 North Poema Place,Chatsworth,CA,Los Angeles,91311,Los Angeles,San Fernando Valley,39,1985,Garden,280,34.27854624,-118.606316314091,286752,123130292.0,PRIMARY_USE_RESIDENTIAL,521,2.0,Very Low,Very High,High,High,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,High,Very Low,High
134,8b75ad0e-77fa-4ab1-bc61-406f0ee62633,897d6af6-60fc-411c-8f71-35f849f14a5a,39fd758f-51f8-46c4-abaf-d8aae64cd056,55b4d28b-0ee3-4a92-aa08-96b7e0e5b95a,1b80b5d6-590a-4568-b01c-bda15ef9ec3b,,29137,Eagle Canyon,13316 Woodsorrel Rd.,Chino Hills,CA,San Bernardino,91709,Los Angeles,Inland Empire,34,1985,Garden,252,34.00992769,-117.745490868811,252505,108802663.0,PRIMARY_USE_RESIDENTIAL,459,2.0,Very Low,Very High,Medium-High,Medium-High,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Medium-High,Very Low,High
135,6c8ea06d-4ff9-45c6-8229-d0215291f199,a7224780-f5e9-4940-a12c-807460dabce5,adae269d-4120-40b3-b9ba-08d9c4b02e4f,3ceb3b0b-2878-4fa6-a620-fe1ffc515812,c2086816-b571-4204-ba62-731fb0bd4e83,,29141,Sonterra at Foothill Ranch,26322 Towne Centre Drive,Foothill Ranch,CA,Orange,92610,Orange County,South Orange,13,1997,Mid-Rise,300,33.682493,-117.6705,278560,131193975.0,PRIMARY_USE_RESIDENTIAL,466,3.0,Very Low,High,Medium-High,High,,,Low-Medium,High,Medium-High,Very High,Medium-High,Very High,Very Low,Medium-High,Very Low,Medium-High
136,ef40c5be-2d9c-4cc1-80dd-e0edee1d2828,8f29e297-4a0a-4f28-92ba-5e9276df8bbe,84b18662-94fb-48af-9d57-da063a45ecb0,63e703f7-f8d1-4d23-8e40-351497c8dd1f,804e72a0-0692-4d92-8cc2-65eb0a8cae4c,,29151,Portofino (Chino Hills),2851 Bedford Lane,Chino Hills,CA,San Bernardino,91709,Los Angeles,Inland Empire,19,1989,Garden,176,34.00783072,-117.741265722008,153708,67789066.0,PRIMARY_USE_RESIDENTIAL,340,2.0,Very Low,Very High,Medium,Medium-High,,,Low-Medium,High,Medium-High,Very High,Medium-High,Very High,Very Low,Medium-High,Very Low,High
137,d407324f-8715-4a72-bcd4-4aaa139cd5eb,8b6a40cb-845f-42a0-a8d7-25f56849792d,213a9acb-2229-4faa-b42d-d5748fd9f2e2,0a08898b-ebbd-4d19-bb11-32b4b22213ff,6bc0e824-9306-4c5a-9503-c4a17169e687,,29152,Canyon Ridge,3187 Cowley Way,San Diego,CA,San Diego,92117,San Diego,I-5 Corridor,9,1989,Garden,162,32.80043207,-117.193660834606,129600,63335647.0,PRIMARY_USE_RESIDENTIAL,252,2.0,Very Low,Medium-High,Low-Medium,Medium,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Medium,Very Low,Medium
138,1e297dd7-25ca-4d09-bedf-f4028df41c87,1cb6fdda-9525-402e-a193-353fb1f05a03,c1735027-ca7a-4127-9710-3257222af325,f87ffb38-874f-4bbb-9544-14c60d8a4da4,0059e322-5f0c-46e9-805d-f40ba827e272,,29156,Versailles (Woodland Hills),23100 Ave San Luis,Woodland Hills,CA,Los Angeles,91364,Los Angeles,San Fernando Valley,2,1991,Mid-Rise,253,34.16185366,-118.630167920123,263985,171780275.0,PRIMARY_USE_RESIDENTIAL,505,4.0,Very Low,High,Low-Medium,Medium,,,Very Low,High,Very Low,High,Very Low,High,Very Low,Medium-High,Very Low,High
139,289d4db3-3bdb-42e1-9df6-37885687fc19,857e5749-9eb8-4561-999a-1ab94120cf7f,caad4e16-1421-4a87-94f9-3f8b7236b974,96c0ff5f-fd2a-4021-839e-d91bafe1452f,8bb668f3-768a-49bc-988f-aa7cabde075d,,29158,Artisan Square,19200 Nordhoff Street,Northridge,CA,Los Angeles,91324,Los Angeles,San Fernando Valley,16,2002,Garden,140,34.234836,-118.551729,160981,103847383.0,PRIMARY_USE_RESIDENTIAL,268,2.0,Very Low,Very High,Low,Medium,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,High,Very Low,High
140,bb44032c-caba-4444-82e7-1b941e66bc80,7d927cac-0279-4e71-ba80-cff5b522a45f,07d51125-a0c5-4845-937d-3d07136bb2f3,573f2885-8d0e-417f-be6d-beb3cb4337ca,f287a29f-e82d-4806-b321-0c8abfd9d736,,29160,Briarwood,180 Pasito Terrace,Sunnyvale,CA,Santa Clara,94086,San Francisco Bay Area,SF-South Bay,8,1985,Garden,192,37.38337954,-122.040225476822,157264,100948074.0,PRIMARY_USE_RESIDENTIAL,288,3.0,Very Low,Very High,Very Low,Low,,,Medium,Very High,Medium,Very High,Medium,Very High,Very Low,Medium-High,Very Low,High
141,a59c9e90-4082-4eb8-b13c-133032cf3972,0d729cb8-94ea-4677-9464-a8eed05f7630,8ebcdb65-7491-4389-8261-866d8c21b2e0,9cb8a609-e2e7-48fe-9d67-c0765031aa8d,24bc4c51-59eb-4c5c-b2c0-f795acda5e76,,29162,Creekside,1600 East 3rd Avenue,San Mateo,CA,San Mateo,94401,San Francisco Bay Area,SF-Peninsula,7,1985,Garden,192,37.57317798,-122.31131203368,142384,93535429.0,PRIMARY_USE_RESIDENTIAL,280,3.0,Very Low,Very High,Very Low,Low,,,Medium,Very High,Medium-High,Very High,Medium-High,Very High,Very Low,Medium-High,Very Low,Medium-High
142,48b244ee-d622-4352-8fae-0c3705ab18c1,3e18aeb7-a16d-4812-b563-6e31d0f1fc7e,71aba88a-a0eb-4847-837a-11fd670bdc0e,468fb6aa-6337-4d72-847f-5c78e901439f,edc24935-1764-447f-9f84-83063a2e8b6d,,29164,Arbor Terrace,555 E. EL CAMINO REAL,Sunnyvale,CA,Santa Clara,94087,San Francisco Bay Area,SF-South Bay,9,1979,Garden,175,37.36258905,-122.025760643595,132157,86452556.0,PRIMARY_USE_RESIDENTIAL,291,3.0,Very Low,Very High,Very Low,Low,,,Medium-High,Very High,Medium-High,Very High,Medium-High,Very High,Very Low,Medium-High,Very Low,Medium-High
143,b0828228-df65-4ad6-a536-0efe144971dc,2280c656-3541-4855-9292-a8dd83dc2fa6,0ae87f06-e8ac-456e-865b-45fc8ee933c0,955b1a83-0dc2-4f67-b689-2e30fca4c62f,a7b9ac18-c8eb-4eb2-9c3f-d30428b87c57,,29165,Mozaic at Union Station,888 N. Alameda Street,Los Angeles,CA,Los Angeles,90012,Los Angeles,Downtown CBD,2,2007,Mid-Rise,272,34.057871,-118.237138,252699,167242755.0,PRIMARY_USE_RESIDENTIAL,372,7.0,Very Low,Very High,Very Low,Low,,,Low-Medium,Very High,Low-Medium,Very High,Low-Medium,Very High,Very Low,High,Very Low,High
144,d47ea2fc-41c5-41bd-860f-09bfa8ed401f,5bf1b8c4-6a6f-47d6-a44f-50b84e6d0a91,fcbc89d5-8d7c-401e-b950-36aa5a759ddc,ba67ff14-f28b-45d2-9c16-12d8115baea8,913a919f-abca-487b-9f46-834e3703adbc,,29167,Bay Hill,3801 East Pacific Coast Hwy,Long Beach,CA,Los Angeles,90804,Los Angeles,South Bay,10,2002,Mid-Rise,160,33.78977569,-118.148134149639,145144,95904665.0,PRIMARY_USE_RESIDENTIAL,247,5.0,Very Low,High,Very Low,Low,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Medium,Very Low,Medium-High
145,348f59c8-234a-4dd5-96a7-22154acefa4a,32d8bfc9-4a73-4364-a044-94d43c616e4e,221069d1-93cc-4f1e-89ea-9f41b4d59cc3,f88dc319-320b-4409-815c-d8d5d0820216,69aa5009-00e9-4027-88ed-cae43b6608c4,,29168,Parkside,1501 Decoto Road,Union City,CA,Alameda,94587,San Francisco Bay Area,SF-East Bay,16,1979,Garden,208,37.590304,-122.02198,143120,89653679.0,PRIMARY_USE_RESIDENTIAL,312,2.0,Low-Medium,Very High,Very Low,Low,,,Very Low,Medium,Very Low,Medium,Very Low,Medium,Very Low,Medium-High,Very Low,High
146,f6b9971a-5b9e-4e29-8b3f-9e5d38d8df3c,8c61d023-1f70-4f1f-b4ac-f5533950642b,c4ed20cd-09c9-4a68-843d-915619ec19db,65c3a459-6523-4201-9aca-cb518e1be5fa,10afbfa7-183d-440a-9f35-aa3f323a0409,,29169,Skylark,34655 Skylark Drive,Union City,CA,Alameda,94587,San Francisco Bay Area,SF-East Bay,9,1986,Garden,174,37.5853667,-122.020950021034,140340,85288195.0,PRIMARY_USE_RESIDENTIAL,258,3.0,Low-Medium,Very High,Very Low,Low,,,Medium,Very High,Medium,Very High,Medium,Very High,Very Low,Medium-High,Very Low,High
147,04af824c-40ef-4005-836a-ee9e160ac2cb,c6f27c1f-56ac-47ce-bd20-8a8caea73f7a,674cfaed-f461-4e30-bedd-19cf56e1b384,70ded6b1-33fa-4c78-8054-3e586ab0f730,ce484b81-253a-4b67-b727-288314182893,,29170,Southwood,2850 MIDDLEFIELD ROAD,Palo Alto,CA,Santa Clara,94306,San Francisco Bay Area,SF-South Bay,3,1985,Garden,100,37.43218982,-122.127369457227,84200,53792985.0,PRIMARY_USE_RESIDENTIAL,140,4.0,Very Low,Very High,Very Low,Low,,,Low-Medium,Very High,Low-Medium,Very High,Low-Medium,Very High,Very Low,Medium-High,Very Low,Medium-High
148,96b3d05c-9d46-4801-a797-2e2087a31ba3,a89303cd-779f-40d9-8198-f2a35600bdb0,36cba7ca-37fb-4564-9ef8-e715497d631d,ae1feb13-c095-403d-8bcb-d222bf60dc83,1787b53a-3f1e-4dd3-ba5a-6deea9369fa5,,29172,Woodleaf,325 Union Ave,Campbell,CA,Santa Clara,95008,San Francisco Bay Area,SF-South Bay,8,1984,Garden,178,37.28193104,-121.935644833619,130400,85928056.0,PRIMARY_USE_RESIDENTIAL,276,3.0,Very Low,Very High,Very Low,Low,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Medium-High,Very Low,Medium-High
149,158ffabd-c05a-4e37-a123-cd608c818933,7be05844-aec6-42e0-8a3a-9ed7ade643e2,682a04aa-b5d3-436f-8037-04744f79372f,c2fde277-6189-42b7-a9a6-ac8628dffc8d,3f9ccd11-c764-4c6d-8f6a-a313f287b01e,,29174,Toscana,35  Via Lucca,Irvine,CA,Orange,92612,Orange County,North Orange,9,1991,Mid-Rise,563,33.66741968,-117.848971863992,502346,350425551.0,PRIMARY_USE_RESIDENTIAL,808,6.0,Very Low,High,Low-Medium,Medium,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Medium-High,Very Low,Medium-High
150,2ca6dd94-142a-4560-958d-b24ba8563a35,cf68bc4e-cc73-4a14-9884-23cac538a5ae,4ae579a2-d046-41fc-ae31-6a823253422a,1493cb70-9c84-443a-844f-539a3f62ddea,7b761062-2ba3-49fe-a8e7-6c094ae6813c,,29177,Siena Terrace,20041 Osterman Road,Lake Forest,CA,Orange,92630,Orange County,South Orange,22,1988,Garden,356,33.659332,-117.6666,293200,142084672.0,PRIMARY_USE_RESIDENTIAL,576,2.0,Very Low,High,Low-Medium,Medium,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Medium-High,Very Low,Medium-High
151,4e546242-0d57-4c5b-9b9f-359eac88bab5,b430b697-1154-4cf0-98b3-12cd3e59d703,d015067a-9dc6-4098-af5e-fb48bef0861a,8704fbb6-6ed4-4613-b81a-45a6f0a22996,6804d6ca-60e8-46f6-a0d2-48b4fe11963c,,29178,SkyView,21022 Los Alisos Blvd.,Rancho Santa Margarita,CA,Orange,92688,Orange County,South Orange,19,1999,Garden,260,33.65667211,-117.623773269647,232132,110343916.0,PRIMARY_USE_RESIDENTIAL,464,2.0,Very Low,High,High,High,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Medium-High,Very Low,High
152,e10f65f1-a977-403e-9646-88b933cdbff1,434ec878-b6c2-4373-83e1-27c1d636d7fd,d1c2470d-7f0f-4715-acbf-07da3c71806d,7c6385d0-2ba4-4d8d-8d9f-da81014ac3ae,b85a05f6-e7e2-49ef-829f-ad424a0e4ba9,,29179,Alborada,1001 Beethoven Common,Fremont,CA,Alameda,94538,San Francisco Bay Area,SF-South Bay,18,1999,Garden,442,37.5581137,-121.965169150042,439198,265429470.0,PRIMARY_USE_RESIDENTIAL,706,3.0,Low-Medium,Very High,Low,Medium,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Medium-High,Very Low,High
153,d8979cf1-7ba7-4b04-9c12-3adfee87ffdf,a5538d04-60c3-45f9-b6a1-42aac922b244,43a5358d-50a7-4be9-8287-5d51ae4bdc7b,8200a71c-2ae6-4adb-8c49-aae0a31c98dc,25a4655d-2715-46eb-8bac-eaeade84a22e,,29180,Centre Club,1005 North Center Avenue,Ontario,CA,San Bernardino,91764,Los Angeles,Inland Empire,13,1994,Garden,412,34.076228,-117.57999,382825,166918336.0,PRIMARY_USE_RESIDENTIAL,672,4.0,Very Low,High,Medium,Medium-High,,,Medium,Very High,Medium,Very High,Medium,Very High,Very Low,High,Very Low,High
154,3afbf504-9959-41bc-baf9-d1f335808cb5,88057969-1ccd-40e8-9b54-d3808a713c36,784294a9-d964-408f-b8d0-69b4761fdbe6,9ec9e638-37da-4f2d-a847-e2f94d4e77ee,42227951-4363-43f9-8505-d19b61c25042,,29182,Montierra,9904 Kika Court,San Diego,CA,San Diego,92129,San Diego,I-15 Corridor,17,1990,Garden,272,32.94089588,-117.113497094165,282544,129857098.0,PRIMARY_USE_RESIDENTIAL,528,2.0,Very Low,Medium-High,Medium,Medium-High,,,Very Low,High,Very Low,High,Very Low,High,Very Low,Medium-High,Very Low,Medium-High
155,2cd82a07-419b-4d8c-9141-9177b410af33,44413719-39ed-41bf-882a-06af30131b15,8cbf86a9-9e5d-468f-ae86-c9d74089d9ac,3d53aeca-c04c-4ec3-9e31-01b963c17b00,9d956131-234e-47ee-bc57-869ae9479b7d,,29183,Portofino (Valencia),24452 Valencia Blvd,Valencia,CA,Los Angeles,91355,Los Angeles,Santa Clarita Valley,10,1989,Garden,216,34.41176597,-118.564225733722,208287,90313462.0,PRIMARY_USE_RESIDENTIAL,324,4.0,Very Low,Very High,Medium,Medium-High,,,Low-Medium,High,Medium-High,Very High,Medium-High,Very High,Very Low,High,Very Low,High
156,b7fa2d3f-967b-474c-b706-632e4048c604,c8fa1c9a-0d14-430f-b86a-de9da36b832b,bccd16f1-7976-4a9f-bead-987929790958,edd63bc7-eae0-40b7-bc33-65cfb5b3dc58,01842983-0301-483d-9585-073999e1988c,,29184,Skycrest,27800 N. McBean Parkway,Valencia,CA,Los Angeles,91354,Los Angeles,Santa Clarita Valley,20,1999,Garden,264,34.44655761,-118.553263216011,230690,101681666.0,PRIMARY_USE_RESIDENTIAL,396,3.0,Very Low,Very High,Medium-High,High,,,Low-Medium,High,Low-Medium,High,Low-Medium,High,Very Low,High,Very Low,High
157,748c1754-f454-44a7-bf6c-ccc895b101d4,a36a9385-3180-43a5-8d02-8ca5df448d62,d711c9b4-afcd-4545-ae3f-ba9f322b6224,b5a5ece6-31b4-46ce-8e6c-35e468f1e756,c4c952d6-eeda-44f3-a5b2-5b819ae2b87d,,29186,Northglen,23516  W. Magic Mountain Parkw,Valencia,CA,Los Angeles,91355,Los Angeles,Santa Clarita Valley,16,1988,Garden,234,34.41505696,-118.546380261867,239250,102775853.0,PRIMARY_USE_RESIDENTIAL,345,2.0,Very Low,Very High,Medium,Medium-High,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,High,Very Low,High
158,6679ec9a-4c8b-4112-9604-85c2c65d79e7,b559de6e-7113-4ca2-8292-ef3f69fabf0b,da67f5d4-127b-48e1-b693-be2b9e7802d6,c33dcc85-35a5-46b1-84d9-06baad8dc6ff,e25b6678-32ee-49bb-9a6a-a7f8e209f751,,29189,Del Mar Ridge,12629 El Camino Real,San Diego,CA,San Diego,92130,San Diego,I-5 Corridor,5,1998,Mid-Rise,181,32.94733,-117.23736,224577,149723606.0,PRIMARY_USE_RESIDENTIAL,354,5.0,Very Low,Medium-High,Very Low,Low,,,Low,High,Medium,Very High,Medium,Very High,Very Low,Medium,Very Low,Medium
159,0871d3b3-d2c7-4567-b55b-1e84ddf4476e,7100ed72-9584-4942-99f3-e0038da7dc3c,7f1d5ef8-96d8-437b-b0c1-f9d78b481f7b,9d00cfe7-2064-4b3b-bd10-9385a8a9e185,2db261ad-e1c1-492f-967e-8e3f42699a7a,,29190,Westside Beloit,C on Pico,Los Angeles,CA,Los Angeles,90064,Los Angeles,West Los Angeles,1,1999,Mid-Rise,21,34.040594,-118.442335,21893,14736801.0,PRIMARY_USE_RESIDENTIAL,36,4.0,Very Low,Very High,Low-Medium,Medium,,,Low-Medium,High,Low-Medium,High,Low-Medium,High,Very Low,Medium-High,Very Low,Medium-High
160,db47c384-3bb3-46ce-a414-fd07ab98d627,34319f7d-3bec-41ac-9af4-50931b4d2f93,37f125db-3360-4923-af7e-58b3d1b1c06d,8c0e9acf-229b-48eb-ab94-f9749745f6de,fb743a94-ce08-4d2c-8487-af94ea788b3c,,29207,The Kelvin,2850 Kelvin Avenue,Irvine,CA,Orange,92614,Orange County,North Orange,1,2014,Mid-Rise,194,33.682778,-117.836122,175678,114548123.0,PRIMARY_USE_RESIDENTIAL,269,4.0,Very Low,High,Very Low,Low,,,Low-Medium,Very High,Low-Medium,Very High,Low-Medium,Very High,Very Low,Medium-High,Very Low,Medium-High
161,09a56bf2-0c90-4439-bc9a-1a9b7e904587,04ebf549-f39e-4ede-943d-ec148ea684ad,0fc48fec-dba0-463e-889d-cfdcf37e1221,77244dc8-391d-48fb-b509-3a277f43dde9,9dddb835-9f55-4198-929d-8e6fef9540ce,,29209,Laguna Clara,3131 Homestead Road,Santa Clara,CA,Santa Clara,95051,San Francisco Bay Area,SF-South Bay,20,1972,Garden,264,37.33789163,-121.985252463082,199964,123114983.0,PRIMARY_USE_RESIDENTIAL,356,2.0,Low-Medium,Very High,Very Low,Low,,,Low,Medium,Low,Medium,Low,Medium,Very Low,Medium-High,Very Low,Medium-High
162,5eb11fd2-7fa0-4bbd-9e3b-7151a52f9cad,df810151-b8ec-407c-b1e6-ea2e969a1203,f2825614-47ac-45cf-8269-35139170bb80,ef870cd9-591f-43b5-946e-66c2209e980d,620cbfb9-74cb-42c8-9894-61690b5f9e33,,29212,Mill Creek,440 Dixon Landing Rd.,Milpitas,CA,Santa Clara,95035,San Francisco Bay Area,SF-South Bay,21,1991,Garden,516,37.45387,-121.918777,458748,282960324.0,PRIMARY_USE_RESIDENTIAL,912,3.0,Low-Medium,Very High,Very Low,Low,,,Medium,Very High,Medium,Very High,Medium,Very High,Very Low,Medium-High,Very Low,High
163,30e18ace-62f8-4b7d-a4c6-4c20c1b71f8b,690b6780-3cf1-473c-8e08-70f2311778ab,1239094b-06ce-470d-a7ff-c333f20fd0a3,0b5904e5-af86-49db-8916-e9c053dac536,3af95955-c67c-4533-9eca-8be4abf0611b,,29213,Virgil Square,411 South Virgil Avenue,Los Angeles,CA,Los Angeles,90020,Los Angeles,Hollywood/Mid Wilshire,2,1979,Mid-Rise,142,34.06653837,-118.2870328766,90832,67974685.0,PRIMARY_USE_RESIDENTIAL,164,4.0,Very Low,Very High,Very Low,Low,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,High,Very Low,High
164,d05d66a3-8284-4753-955e-fadba5d47dd6,6ad50c6c-9d3a-486a-aedb-c6c91ecdf279,6ba084a2-1c2b-453e-afaa-c75b02f200ca,0c816916-808b-4dbd-9091-e8e670c8aee3,245667dc-fcfb-40e2-b534-ea5c69b7aaea,,29215,The Oaks,27105 Silver Oak Lane,Santa Clarita,CA,Los Angeles,91387,Los Angeles,Santa Clarita Valley,67,2000,Garden,520,34.40565043,-118.455601945316,514619,222071573.0,PRIMARY_USE_RESIDENTIAL,939,3.0,Very Low,Very High,Medium-High,Medium-High,,,Low-Medium,High,Low-Medium,High,Low-Medium,High,Very Low,High,Very Low,High
165,d2313fd7-9278-4688-906e-fc135e06c632,a6960673-0e99-4469-9bbd-13a194f22e6c,94c28f12-bb9a-4407-ae18-1e81d4a80eaf,fe1ae50f-f717-4649-9562-7439690b008d,43c8ed17-43e7-4fbd-9f66-5dc72e5a6e23,,29221,Jia,639 N. Broadway,Los Angeles,CA,Los Angeles,90012,Los Angeles,Downtown CBD,1,2014,Mid-Rise,280,34.05986,-118.239986,225803,152045294.0,PRIMARY_USE_FOOD_SERVICE,335,8.0,Low-Medium,Very High,Very Low,Low,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,High,Very Low,High
166,fe5d402b-0fb1-40a8-9db3-866ab5e84983,c69c8307-f495-434a-8322-dfbeffa45a20,14a85e2f-bd23-4978-94ed-179d75a70aa9,161686da-ecb1-40dd-9318-bacee7aac4f5,ad1e7381-831c-4dd8-a23d-b3c76a98a219,,29229,Bella Vista at  Warner Ridge,6150 DeSoto Avenue,Woodland Hills,CA,Los Angeles,91367,Los Angeles,San Fernando Valley,20,2003,Mid-Rise,579,34.18175683,-118.590402558775,580962,353564032.0,PRIMARY_USE_RESIDENTIAL,916,4.0,Very Low,High,Low-Medium,Medium,,,Medium-High,Very High,Medium-High,Very High,Medium-High,Very High,Very Low,High,Very Low,High
167,4cfad840-4c41-4235-9f07-4cf351265ef5,d627c27d-fd66-4205-95a9-4f2b54634d4a,6e510047-a811-4d5c-8359-77f1d5ff4b93,45cc7ddc-85f8-4ec3-ab2c-8d42cca94177,d680e3f5-718f-42d1-9103-09ca3f9a0358,,29237,Kelvin Court,2552 Kelvin Avenue,Irvine,CA,Orange,92614,Orange County,North Orange,1,2008,Mid-Rise,132,33.685223,-117.83989,111222,73484412.0,PRIMARY_USE_RESIDENTIAL,189,4.0,Very Low,High,Very Low,Low,,,Low-Medium,Very High,Low-Medium,Very High,Low-Medium,Very High,Very Low,Medium-High,Very Low,Medium-High
168,8c7fb9d3-4abc-4675-b845-b3262b5f92f7,04c2c39c-4b00-4f4e-bf64-edd097dc2ca5,c3550d45-f606-46a2-95c6-d3c2db01f74c,544a8c51-9fd0-4b0f-8063-4d1158199f42,30427e9c-57ac-44b9-8307-dbecbecb0ba8,,29238,Academy Village,5225 Blakeslee Avenue,North Hollywood,CA,Los Angeles,91601,Los Angeles,San Fernando Valley,1,1989,Mid-Rise,248,34.165445,-118.372476,189640,127884402.0,PRIMARY_USE_RESIDENTIAL,347,6.0,Low-Medium,Very High,Very Low,Low,,,Very Low,Medium,Very Low,Medium,Very Low,Medium,Very Low,High,Very Low,High
169,fd358869-6f35-4b2d-81bd-7ba5fa8295a2,bc6462bb-6a9d-49df-9f94-a80f229c8c60,21a706b6-1264-4019-bcee-b0ac6ba6035d,a0b2a2c0-6b1d-4025-9c05-2b2df92b417e,3c4e5dd9-4513-44a4-8947-59f6e7f47a0d,,29243,Vista 99,99 Vista Montana,San Jose,CA,Santa Clara,95134,San Francisco Bay Area,SF-South Bay,4,2015,Mid-Rise,554,37.413051,-121.955716,530459,475889448.0,PRIMARY_USE_RESIDENTIAL,920,8.0,Low-Medium,Very High,Low,Medium,,,Medium,Very High,Medium,Very High,Medium,Very High,Very Low,Medium-High,Very Low,High
