,Iris ID,Risk ID 1,Risk ID 2,Risk ID 3,Risk ID 4,Assessment ID,Ledger,Property Name,Address,City,State,County,ZIP,Market,Submarket,# Buildings,Year Built,Construction Type,Units,LATITUDE,LONGITUDE,Rentable Sqft,Replacement Cost,Primary Use,Number of beds,n Floors,Seismic Risk 2022,Seismic Hazard 2022,Seismic Executive Summary 2022,Wildfire Risk 2022,Wildfire Hazard 2022,Wildfire Executive Summary 2022,Wildfire Risk 2050,Wildfire Hazard 2050,Wildfire Executive Summary 2050,Flood Risk 2022,Flood Hazard 2022,Flood Executive Summary 2022,Flood Risk 2037,Flood Hazard 2037,Flood Executive Summary 2037,Flood Risk 2050,Flood Hazard 2050,Flood Executive Summary 2050,Extreme Heat Risk 2022,Extreme Heat Hazard 2022,Extreme Heat Executive Summary 2022,Extreme Heat Risk 2050,Extreme Heat Hazard 2050,Extreme Heat Executive Summary 2050,Drought Risk 2022,Drought Hazard 2022,Drought Executive Summary 2022,Drought Risk 2050,Drought Hazard 2050,Drought Executive Summary 2050
236,047a78eb-093c-49d3-9181-079065cafcb0,5277cc63-6aab-44f0-9432-245279a33fad,8da8df32-abdf-4e5d-9cc6-3c687206cc97,9ecce730-1435-4bda-9b38-8481c8f0f654,,,29828,Courthouse Plaza,2250 Clarendon Blvd.,Arlington,VA,Arlington,22201,Washington DC,VA-Arlington-RB Corridor,1,1990,High-Rise,396,38.88949,-77.085389,316102,193212992.0,PRIMARY_USE_HEALTHCARE,489,24.0,Very Low,Low,The building's vulnerability to seismic hazard was determined based on the following details. Primary Lateral Force Resisting Structure: Unknown; No. Stories: 22; Year of Construction: 1990; Seismic Zone: Zone 1; Hazus Typology: S1H; Hazus Design Code: Low Code. The consequence of damage to seismic hazard was determined based on the following details - Primary use: healthcare.,Very Low,Low,The building's vulnerability to wildfire hazard was determined based on the following details. Wall material: Veneer brick; Masonry; Stone; Stucco; Roof material: Clay/concrete tiles; Slate; Metal; Asphalt composition shingles (Class A); Defensible area: 2-5 ft.; No. stories: 22.,Very Low,Low,The building's vulnerability to wildfire hazard was determined based on the following details. Wall material: Veneer brick; Masonry; Stone; Stucco; Roof material: Clay/concrete tiles; Slate; Metal; Asphalt composition shingles (Class A); Defensible area: 2-5 ft.; No. stories: 22.,Very Low,Medium,The primary flood hazard driver is pluvial. The building's vulnerability to flood hazard was determined based on the following details. Building Type: High-Rise; Ground Floor Usage: commercial; Ground Floor Structural Type: concrete_frame; Below Grade Usage: storage; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 193212992; No. buildings: 1.,Very Low,Medium,The primary flood hazard driver is pluvial. The building's vulnerability to flood hazard was determined based on the following details. Building Type: High-Rise; Ground Floor Usage: commercial; Ground Floor Structural Type: concrete_frame; Below Grade Usage: storage; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 193212992; No. buildings: 1.,Very Low,Medium,The primary flood hazard driver is pluvial. The building's vulnerability to flood hazard was determined based on the following details. Building Type: High-Rise; Ground Floor Usage: commercial; Ground Floor Structural Type: concrete_frame; Below Grade Usage: storage; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 193212992; No. buildings: 1.,Very Low,Medium-High,Building assets are not vulnerable to direct physical damages due to extreme heat.,Very Low,High,Building assets are not vulnerable to direct physical damages due to extreme heat.,Very Low,Medium,Building assets are not vulnerable to direct physical damages due to drought.,Very Low,Low,Building assets are not vulnerable to direct physical damages due to drought.
237,c2bb0adb-036e-4e57-9cad-40492a427470,7da28901-3ae1-44d6-ad05-c2d350632cd4,a3c8869f-2c56-432d-829b-84d25345fe45,d77c1c2c-0f0a-47c6-a0a3-848832b691ef,,,29829,2201 Wilson,2201 Wilson Blvd.,Arlington,VA,Arlington,22201,Washington DC,VA-Arlington-RB Corridor,1,2000,High-Rise,219,38.8911,-77.0861,183250,115380234.0,PRIMARY_USE_FOOD_SERVICE,305,10.0,Very Low,Low,The building's vulnerability to seismic hazard was determined based on the following details. Primary Lateral Force Resisting Structure: Unknown; No. Stories: 10; Year of Construction: 2000; Seismic Zone: Zone 1; Hazus Typology: S1H; Hazus Design Code: Low Code. The consequence of damage to seismic hazard was determined based on the following details - Primary use: food_service.,Very Low,Low,The building's vulnerability to wildfire hazard was determined based on the following details. Wall material: Veneer brick; Masonry; Stone; Stucco; Roof material: Clay/concrete tiles; Slate; Metal; Asphalt composition shingles (Class A); Defensible area: 10-30 ft.; No. stories: 10.,Very Low,Low,The building's vulnerability to wildfire hazard was determined based on the following details. Wall material: Veneer brick; Masonry; Stone; Stucco; Roof material: Clay/concrete tiles; Slate; Metal; Asphalt composition shingles (Class A); Defensible area: 10-30 ft.; No. stories: 10.,Low,High,The primary flood hazard driver is pluvial. The building's vulnerability to flood hazard was determined based on the following details. Building Type: High-Rise; Ground Floor Usage: storage; Ground Floor Structural Type: concrete_frame; Below Grade Usage: storage; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 115380234; No. buildings: 1.,Low,High,The primary flood hazard driver is pluvial. The building's vulnerability to flood hazard was determined based on the following details. Building Type: High-Rise; Ground Floor Usage: storage; Ground Floor Structural Type: concrete_frame; Below Grade Usage: storage; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 115380234; No. buildings: 1.,Low,High,The primary flood hazard driver is pluvial. The building's vulnerability to flood hazard was determined based on the following details. Building Type: High-Rise; Ground Floor Usage: storage; Ground Floor Structural Type: concrete_frame; Below Grade Usage: storage; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 115380234; No. buildings: 1.,Very Low,Medium-High,Building assets are not vulnerable to direct physical damages due to extreme heat.,Very Low,High,Building assets are not vulnerable to direct physical damages due to extreme heat.,Very Low,Medium,Building assets are not vulnerable to direct physical damages due to drought.,Very Low,Low,Building assets are not vulnerable to direct physical damages due to drought.
238,63a8591c-b15d-423e-a92c-c37e541751cd,e9cc834d-fc6f-46f4-9d7a-21dfe1de470d,870ea150-940c-4acb-b761-14e7454c74f2,71d61c38-edee-43a8-9232-7286157f7b35,,,29831,1800 Oak,1800 N. Oak St.,Arlington,VA,Arlington,22209,Washington DC,VA-Arlington-RB Corridor,1,2003,High-Rise,314,38.8955,-77.0741,254978,161358435.0,PRIMARY_USE_RETAIL,451,19.0,Very Low,Low,The building's vulnerability to seismic hazard was determined based on the following details. Primary Lateral Force Resisting Structure: Unknown; No. Stories: 17; Year of Construction: 2003; Seismic Zone: Zone 1; Hazus Typology: S1H; Hazus Design Code: Low Code. The consequence of damage to seismic hazard was determined based on the following details - Primary use: retail.,Very Low,Low,The building's vulnerability to wildfire hazard was determined based on the following details. Wall material: Veneer brick; Masonry; Stone; Stucco; Roof material: Clay/concrete tiles; Slate; Metal; Asphalt composition shingles (Class A); Defensible area: 2-5 ft.; No. stories: 17.,Very Low,Low,The building's vulnerability to wildfire hazard was determined based on the following details. Wall material: Veneer brick; Masonry; Stone; Stucco; Roof material: Clay/concrete tiles; Slate; Metal; Asphalt composition shingles (Class A); Defensible area: 2-5 ft.; No. stories: 17.,Very Low,Low,The primary flood hazard driver is none. The building's vulnerability to flood hazard was determined based on the following details. Building Type: High-Rise; Ground Floor Usage: storage; Ground Floor Structural Type: concrete_frame; Below Grade Usage: storage; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 161358435; No. buildings: 1.,Very Low,Low,The primary flood hazard driver is none. The building's vulnerability to flood hazard was determined based on the following details. Building Type: High-Rise; Ground Floor Usage: storage; Ground Floor Structural Type: concrete_frame; Below Grade Usage: storage; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 161358435; No. buildings: 1.,Very Low,Low,The primary flood hazard driver is none. The building's vulnerability to flood hazard was determined based on the following details. Building Type: High-Rise; Ground Floor Usage: storage; Ground Floor Structural Type: concrete_frame; Below Grade Usage: storage; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 161358435; No. buildings: 1.,Very Low,Medium-High,Building assets are not vulnerable to direct physical damages due to extreme heat.,Very Low,High,Building assets are not vulnerable to direct physical damages due to extreme heat.,Very Low,Medium,Building assets are not vulnerable to direct physical damages due to drought.,Very Low,Low,Building assets are not vulnerable to direct physical damages due to drought.
239,172c048b-56d3-464b-851c-fdcda82adbfc,180edaa8-cc5b-4e5c-b70a-683328ae4bd6,0aacf12e-a0ec-46d4-989f-dc63567ac5b0,60aa684b-0b34-4402-96bc-17ff47339690,,,29832,Virginia Square,901 N. Nelson St.,Arlington,VA,Arlington,22203,Washington DC,VA-Arlington-RB Corridor,1,2002,High-Rise,231,38.8821,-77.104,193990,117724664.0,PRIMARY_USE_FOOD_SERVICE,307,18.0,Very Low,Low,The building's vulnerability to seismic hazard was determined based on the following details. Primary Lateral Force Resisting Structure: Unknown; No. Stories: 18; Year of Construction: 2002; Seismic Zone: Zone 1; Hazus Typology: S1H; Hazus Design Code: Low Code. The consequence of damage to seismic hazard was determined based on the following details - Primary use: food_service.,Very Low,Low,The building's vulnerability to wildfire hazard was determined based on the following details. Wall material: Veneer brick; Masonry; Stone; Stucco; Roof material: Clay/concrete tiles; Slate; Metal; Asphalt composition shingles (Class A); Defensible area: 2-5 ft.; No. stories: 18.,Very Low,Low,The building's vulnerability to wildfire hazard was determined based on the following details. Wall material: Veneer brick; Masonry; Stone; Stucco; Roof material: Clay/concrete tiles; Slate; Metal; Asphalt composition shingles (Class A); Defensible area: 2-5 ft.; No. stories: 18.,Low-Medium,High,The primary flood hazard driver is pluvial. The building's vulnerability to flood hazard was determined based on the following details. Building Type: High-Rise; Ground Floor Usage: commercial; Ground Floor Structural Type: concrete_frame; Below Grade Usage: storage; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 117724664; No. buildings: 1.,Low-Medium,High,The primary flood hazard driver is pluvial. The building's vulnerability to flood hazard was determined based on the following details. Building Type: High-Rise; Ground Floor Usage: commercial; Ground Floor Structural Type: concrete_frame; Below Grade Usage: storage; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 117724664; No. buildings: 1.,Low-Medium,High,The primary flood hazard driver is pluvial. The building's vulnerability to flood hazard was determined based on the following details. Building Type: High-Rise; Ground Floor Usage: commercial; Ground Floor Structural Type: concrete_frame; Below Grade Usage: storage; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 117724664; No. buildings: 1.,Very Low,Medium-High,Building assets are not vulnerable to direct physical damages due to extreme heat.,Very Low,High,Building assets are not vulnerable to direct physical damages due to extreme heat.,Very Low,Medium,Building assets are not vulnerable to direct physical damages due to drought.,Very Low,Low,Building assets are not vulnerable to direct physical damages due to drought.
240,5d0c19ed-6761-4ac6-acb0-6b7dbdb0cccb,7792418b-6c83-4f89-b44e-f3ca40d19b1a,11df3962-67d4-4e80-b673-6d36d7a8b623,11e61439-8efb-42dd-a57d-6d521bc096f7,,,29833,Fairchase,4411 Dixie Hill Rd.,Fairfax,VA,Fairfax city,22030,Washington DC,VA-Fairfax,12,2007,Mid-Rise,392,38.853,-77.3617,371864,133415274.0,PRIMARY_USE_RESIDENTIAL,636,4.0,Very Low,Low,The building's vulnerability to seismic hazard was determined based on the following details. Primary Lateral Force Resisting Structure: Unknown; No. Stories: 4; Year of Construction: 2007; Seismic Zone: Zone 1; Hazus Typology: S1M; Hazus Design Code: Low Code. The consequence of damage to seismic hazard was determined based on the following details - Primary use: residential.,Very Low,Low,The building's vulnerability to wildfire hazard was determined based on the following details. Wall material: Non-combustible exterior with combustible trim.; Roof material: Clay/concrete tiles; Slate; Metal; Asphalt composition shingles (Class A); Defensible area: 0-2 ft.; No. stories: 4.,Very Low,Low,The building's vulnerability to wildfire hazard was determined based on the following details. Wall material: Non-combustible exterior with combustible trim.; Roof material: Clay/concrete tiles; Slate; Metal; Asphalt composition shingles (Class A); Defensible area: 0-2 ft.; No. stories: 4.,Very Low,Low,The primary flood hazard driver is pluvial. The building's vulnerability to flood hazard was determined based on the following details. Building Type: Mid-Rise; Ground Floor Usage: storage; Ground Floor Structural Type: light_wood_frame; Below Grade Usage: no_below_grade_spaces; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 133415274; No. buildings: 12.,Low,Medium,The primary flood hazard driver is pluvial. The building's vulnerability to flood hazard was determined based on the following details. Building Type: Mid-Rise; Ground Floor Usage: storage; Ground Floor Structural Type: light_wood_frame; Below Grade Usage: no_below_grade_spaces; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 133415274; No. buildings: 12.,Low,Medium,The primary flood hazard driver is pluvial. The building's vulnerability to flood hazard was determined based on the following details. Building Type: Mid-Rise; Ground Floor Usage: storage; Ground Floor Structural Type: light_wood_frame; Below Grade Usage: no_below_grade_spaces; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 133415274; No. buildings: 12.,Very Low,Medium-High,Building assets are not vulnerable to direct physical damages due to extreme heat.,Very Low,High,Building assets are not vulnerable to direct physical damages due to extreme heat.,Very Low,Low,Building assets are not vulnerable to direct physical damages due to drought.,Very Low,Low,Building assets are not vulnerable to direct physical damages due to drought.
241,93f548e4-cd06-4a4c-966d-d0dd4de3e45b,a9359989-d7fd-4d1c-aab0-1034ad171713,becb0e92-4b73-43d7-9e68-6f3f3bfb5981,232c5c38-42b8-4edb-ab5c-5eb212485a3f,,,29835,Westside,3165 Sawtelle Blvd.,Los Angeles,CA,Los angeles,90066,Los Angeles,West Los Angeles,3,2004,Garden,204,34.0243,-118.429,189864,128543205.0,PRIMARY_USE_RESIDENTIAL,293,5.0,Very Low,Very High,The building's vulnerability to seismic hazard was determined based on the following details. Primary Lateral Force Resisting Structure: W1A; No. Stories: 3; Year of Construction: 2004; Seismic Zone: Zone 4; Hazus Typology: W2; Hazus Design Code: High Code. The consequence of damage to seismic hazard was determined based on the following details - Primary use: residential.,Very Low,Low,The building's vulnerability to wildfire hazard was determined based on the following details. Wall material: Veneer brick; Masonry; Stone; Stucco; Roof material: Clay/concrete tiles; Slate; Metal; Asphalt composition shingles (Class A); Defensible area: 5-10 ft.; No. stories: 3.,Very Low,Low,The building's vulnerability to wildfire hazard was determined based on the following details. Wall material: Veneer brick; Masonry; Stone; Stucco; Roof material: Clay/concrete tiles; Slate; Metal; Asphalt composition shingles (Class A); Defensible area: 5-10 ft.; No. stories: 3.,Low,High,The primary flood hazard driver is pluvial. The building's vulnerability to flood hazard was determined based on the following details. Building Type: Low-Rise; Ground Floor Usage: residential_common; Ground Floor Structural Type: concrete_shear_wall; Below Grade Usage: storage; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 128543205; No. buildings: 3.,Low,High,The primary flood hazard driver is pluvial. The building's vulnerability to flood hazard was determined based on the following details. Building Type: Low-Rise; Ground Floor Usage: residential_common; Ground Floor Structural Type: concrete_shear_wall; Below Grade Usage: storage; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 128543205; No. buildings: 3.,Low,High,The primary flood hazard driver is pluvial. The building's vulnerability to flood hazard was determined based on the following details. Building Type: Low-Rise; Ground Floor Usage: residential_common; Ground Floor Structural Type: concrete_shear_wall; Below Grade Usage: storage; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 128543205; No. buildings: 3.,Very Low,Medium-High,Building assets are not vulnerable to direct physical damages due to extreme heat.,Very Low,Medium-High,Building assets are not vulnerable to direct physical damages due to extreme heat.,Very Low,Medium,Building assets are not vulnerable to direct physical damages due to drought.,Very Low,Medium,Building assets are not vulnerable to direct physical damages due to drought.
242,86e30850-94e8-46ee-909d-591158dfbfa3,8f4d8eaf-5750-4a4e-9ece-edd14624ece3,3e921829-e15f-4b4e-a241-46a63ab4ca5c,3fca3c62-ad4c-4963-bdf4-09a01a0777df,,,29836,Mariposa at Playa Del Rey,8700 Pershing Dr.,Playa del Rey,CA,Los angeles,90293,Los Angeles,West Los Angeles,6,2004,Mid-Rise,354,33.955161,-118.440412,321198,218113845.0,PRIMARY_USE_RESIDENTIAL,543,5.0,Low-Medium,High,The building's vulnerability to seismic hazard was determined based on the following details. Primary Lateral Force Resisting Structure: C1; No. Stories: 4; Year of Construction: 2004; Seismic Zone: Zone 4; Hazus Typology: C1M; Hazus Design Code: High Code. The consequence of damage to seismic hazard was determined based on the following details - Primary use: residential.,Very Low,Low,The building's vulnerability to wildfire hazard was determined based on the following details. Wall material: Veneer brick; Masonry; Stone; Stucco; Roof material: Pressure treated shakes and shingles (Class B); Defensible area: 5-10 ft.; No. stories: 4.,Very Low,Low,The building's vulnerability to wildfire hazard was determined based on the following details. Wall material: Veneer brick; Masonry; Stone; Stucco; Roof material: Pressure treated shakes and shingles (Class B); Defensible area: 5-10 ft.; No. stories: 4.,Low-Medium,High,The primary flood hazard driver is pluvial. The building's vulnerability to flood hazard was determined based on the following details. Building Type: Mid-Rise; Ground Floor Usage: storage; Ground Floor Structural Type: light_wood_frame; Below Grade Usage: storage; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 218113845; No. buildings: 6.,Medium,Very High,The primary flood hazard driver is pluvial. The building's vulnerability to flood hazard was determined based on the following details. Building Type: Mid-Rise; Ground Floor Usage: storage; Ground Floor Structural Type: light_wood_frame; Below Grade Usage: storage; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 218113845; No. buildings: 6.,Medium,Very High,The primary flood hazard driver is pluvial. The building's vulnerability to flood hazard was determined based on the following details. Building Type: Mid-Rise; Ground Floor Usage: storage; Ground Floor Structural Type: light_wood_frame; Below Grade Usage: storage; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 218113845; No. buildings: 6.,Very Low,Medium-High,Building assets are not vulnerable to direct physical damages due to extreme heat.,Very Low,Medium-High,Building assets are not vulnerable to direct physical damages due to extreme heat.,Very Low,Medium,Building assets are not vulnerable to direct physical damages due to drought.,Very Low,Medium,Building assets are not vulnerable to direct physical damages due to drought.
243,e6dba213-185d-4450-8370-ca82b18cdbfb,3b7fea3d-8dc2-4769-87b2-9e5e7c6d69a8,821c04c3-45f5-4beb-b34a-46010ff9bbd6,3eb7bbb7-093f-4045-8dcc-fa1048427290,,,29838,Marina 41,4157 Via Marina,Marina del Rey,CA,Los angeles,90292,Los Angeles,West Los Angeles,8,1973,High-Rise,623,33.979755,-118.460418,654762,425662376.0,PRIMARY_USE_RESIDENTIAL,872,14.0,Medium,High,The building's vulnerability to seismic hazard was determined based on the following details. Primary Lateral Force Resisting Structure: S1; No. Stories: 14; Year of Construction: 1973; Seismic Zone: Zone 4; Hazus Typology: S1H; Hazus Design Code: Moderate Code. The consequence of damage to seismic hazard was determined based on the following details - Primary use: residential.,Very Low,Low,The building's vulnerability to wildfire hazard was determined based on the following details. Wall material: Veneer brick; Masonry; Stone; Stucco; Roof material: Clay/concrete tiles; Slate; Metal; Asphalt composition shingles (Class A); Defensible area: 2-5 ft.; No. stories: 14.,Very Low,Low,The building's vulnerability to wildfire hazard was determined based on the following details. Wall material: Veneer brick; Masonry; Stone; Stucco; Roof material: Clay/concrete tiles; Slate; Metal; Asphalt composition shingles (Class A); Defensible area: 2-5 ft.; No. stories: 14.,Very Low,Low,The primary flood hazard driver is none. The building's vulnerability to flood hazard was determined based on the following details. Building Type: High-Rise; Ground Floor Usage: storage; Ground Floor Structural Type: steel_frame; Below Grade Usage: no_below_grade_spaces; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 425662376; No. buildings: 8.,Very Low,Low,The primary flood hazard driver is none. The building's vulnerability to flood hazard was determined based on the following details. Building Type: High-Rise; Ground Floor Usage: storage; Ground Floor Structural Type: steel_frame; Below Grade Usage: no_below_grade_spaces; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 425662376; No. buildings: 8.,Very Low,Low,The primary flood hazard driver is none. The building's vulnerability to flood hazard was determined based on the following details. Building Type: High-Rise; Ground Floor Usage: storage; Ground Floor Structural Type: steel_frame; Below Grade Usage: no_below_grade_spaces; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 425662376; No. buildings: 8.,Very Low,Medium-High,Building assets are not vulnerable to direct physical damages due to extreme heat.,Very Low,Medium-High,Building assets are not vulnerable to direct physical damages due to extreme heat.,Very Low,Medium,Building assets are not vulnerable to direct physical damages due to drought.,Very Low,Medium,Building assets are not vulnerable to direct physical damages due to drought.
244,bd5bb5d4-04ad-46c9-8181-3a122ee4e1ea,1d56344f-c939-4e1e-a5bc-2660c68a00fa,ad5ad98f-037a-453e-b39f-b5a140bdd924,ee88f591-4948-4098-ad5f-f0a37ab923cf,,,29839,425 Broadway,425 Broadway,Santa Monica,CA,Los angeles,90401,Los Angeles,West Los Angeles,1,2000,Mid-Rise,101,34.015646,-118.493215,55013,40852594.0,PRIMARY_USE_RESIDENTIAL,101,8.0,Very Low,Very High,The building's vulnerability to seismic hazard was determined based on the following details. Primary Lateral Force Resisting Structure: W2; No. Stories: 5; Year of Construction: 2000; Seismic Zone: Zone 4; Hazus Typology: W2; Hazus Design Code: High Code. The consequence of damage to seismic hazard was determined based on the following details - Primary use: residential.,Very Low,Low,The building's vulnerability to wildfire hazard was determined based on the following details. Wall material: Veneer brick; Masonry; Stone; Stucco; Roof material: Clay/concrete tiles; Slate; Metal; Asphalt composition shingles (Class A); Defensible area: 5-10 ft.; No. stories: 5.,Very Low,Low,The building's vulnerability to wildfire hazard was determined based on the following details. Wall material: Veneer brick; Masonry; Stone; Stucco; Roof material: Clay/concrete tiles; Slate; Metal; Asphalt composition shingles (Class A); Defensible area: 5-10 ft.; No. stories: 5.,Very Low,Low,The primary flood hazard driver is pluvial. The building's vulnerability to flood hazard was determined based on the following details. Building Type: Mid-Rise; Ground Floor Usage: commercial; Ground Floor Structural Type: concrete_shear_wall; Below Grade Usage: storage; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 40852594; No. buildings: 1.,Very Low,Low,The primary flood hazard driver is pluvial. The building's vulnerability to flood hazard was determined based on the following details. Building Type: Mid-Rise; Ground Floor Usage: commercial; Ground Floor Structural Type: concrete_shear_wall; Below Grade Usage: storage; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 40852594; No. buildings: 1.,Very Low,Low,The primary flood hazard driver is pluvial. The building's vulnerability to flood hazard was determined based on the following details. Building Type: Mid-Rise; Ground Floor Usage: commercial; Ground Floor Structural Type: concrete_shear_wall; Below Grade Usage: storage; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 40852594; No. buildings: 1.,Very Low,Medium-High,Building assets are not vulnerable to direct physical damages due to extreme heat.,Very Low,Medium-High,Building assets are not vulnerable to direct physical damages due to extreme heat.,Very Low,Medium,Building assets are not vulnerable to direct physical damages due to drought.,Very Low,Medium,Building assets are not vulnerable to direct physical damages due to drought.
245,dcf832ce-04d0-455f-b259-249b2f8277d4,c3ba3a60-6f46-4a51-9d67-60ca85016c28,1ce4ab4d-efaf-44cb-ad02-a4f32067ed25,9bacb38a-4d49-4382-805f-daf83db563d2,,,29843,Breakwater at Marina del Rey,13900 Fiji Way,Marina del Rey,CA,Los angeles,90292,Los Angeles,West Los Angeles,4,1966,Garden,224,33.9681,-118.446,233242,150916701.0,PRIMARY_USE_RESIDENTIAL,317,4.0,Low-Medium,High,The building's vulnerability to seismic hazard was determined based on the following details. Primary Lateral Force Resisting Structure: C2; No. Stories: 4; Year of Construction: 1966; Seismic Zone: Zone 4; Hazus Typology: C2M; Hazus Design Code: Moderate Code. The consequence of damage to seismic hazard was determined based on the following details - Primary use: residential.,Low,Medium,The building's vulnerability to wildfire hazard was determined based on the following details. Wall material: Veneer brick; Masonry; Stone; Stucco; Roof material: Clay/concrete tiles; Slate; Metal; Asphalt composition shingles (Class A); Defensible area: Greater than 30 ft.; No. stories: 4.,Low,Medium,The building's vulnerability to wildfire hazard was determined based on the following details. Wall material: Veneer brick; Masonry; Stone; Stucco; Roof material: Clay/concrete tiles; Slate; Metal; Asphalt composition shingles (Class A); Defensible area: Greater than 30 ft.; No. stories: 4.,Very Low,Low,The primary flood hazard driver is coastal. The building's vulnerability to flood hazard was determined based on the following details. Building Type: Low-Rise; Ground Floor Usage: storage; Ground Floor Structural Type: light_wood_frame; Below Grade Usage: no_below_grade_spaces; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 150916701; No. buildings: 4.,Very Low,Low,The primary flood hazard driver is coastal. The building's vulnerability to flood hazard was determined based on the following details. Building Type: Low-Rise; Ground Floor Usage: storage; Ground Floor Structural Type: light_wood_frame; Below Grade Usage: no_below_grade_spaces; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 150916701; No. buildings: 4.,Very Low,Low,The primary flood hazard driver is coastal. The building's vulnerability to flood hazard was determined based on the following details. Building Type: Low-Rise; Ground Floor Usage: storage; Ground Floor Structural Type: light_wood_frame; Below Grade Usage: no_below_grade_spaces; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 150916701; No. buildings: 4.,Very Low,Medium-High,Building assets are not vulnerable to direct physical damages due to extreme heat.,Very Low,Medium-High,Building assets are not vulnerable to direct physical damages due to extreme heat.,Very Low,Medium,Building assets are not vulnerable to direct physical damages due to drought.,Very Low,Medium,Building assets are not vulnerable to direct physical damages due to drought.
246,9f1f3cd7-3d12-4f23-964d-fa9c8148f4e0,d52985ef-9aa3-4a37-80e5-c83e9f5efba5,278a3799-a1c3-440b-9f0c-10321914aca2,6bba888b-b2ef-4b32-a302-c99fd8421538,,,29844,77 Park Avenue,77 Park Ave.,Hoboken,NJ,Hudson,7030,New York - Manhattan,Hudson Waterfront,1,2000,High-Rise,301,40.7371,-74.0341,286088,291362960.0,PRIMARY_USE_RETAIL,480,17.0,Very Low,Low,The building's vulnerability to seismic hazard was determined based on the following details. Primary Lateral Force Resisting Structure: Unknown; No. Stories: 15; Year of Construction: 2000; Seismic Zone: Zone 2A; Hazus Typology: S1H; Hazus Design Code: Low Code. The consequence of damage to seismic hazard was determined based on the following details - Primary use: retail.,Very Low,Low,The building's vulnerability to wildfire hazard was determined based on the following details. Wall material: Veneer brick; Masonry; Stone; Stucco; Roof material: Not applicable; Defensible area: Not requested; No. stories: 15.,Very Low,Low,The building's vulnerability to wildfire hazard was determined based on the following details. Wall material: Veneer brick; Masonry; Stone; Stucco; Roof material: Not applicable; Defensible area: Not requested; No. stories: 15.,Low,High,The primary flood hazard driver is coastal. The building's vulnerability to flood hazard was determined based on the following details. Building Type: High-Rise; Ground Floor Usage: parking; Ground Floor Structural Type: concrete_frame; Below Grade Usage: parking; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 291362960; No. buildings: 1.,Low,Very High,The primary flood hazard driver is coastal. The building's vulnerability to flood hazard was determined based on the following details. Building Type: High-Rise; Ground Floor Usage: parking; Ground Floor Structural Type: concrete_frame; Below Grade Usage: parking; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 291362960; No. buildings: 1.,Low-Medium,Very High,The primary flood hazard driver is coastal. The building's vulnerability to flood hazard was determined based on the following details. Building Type: High-Rise; Ground Floor Usage: parking; Ground Floor Structural Type: concrete_frame; Below Grade Usage: parking; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 291362960; No. buildings: 1.,Very Low,Medium-High,Building assets are not vulnerable to direct physical damages due to extreme heat.,Very Low,Medium-High,Building assets are not vulnerable to direct physical damages due to extreme heat.,Very Low,Low,Building assets are not vulnerable to direct physical damages due to drought.,Very Low,Low,Building assets are not vulnerable to direct physical damages due to drought.
