,Iris ID,Risk ID,Assessment ID,Ledger,type,Property Name,Address,City,State,County,ZIP,Market,Submarket,# Buildings,Year Built,retail_gfa,Construction Type,Units,number_of_beds,rentable_sqft,Acquired Year,LATITUDE,lat,LONGITUDE,long,Seismic Risk,Flood Risk,Wildfire Risk,Extreme Heat Risk,Executive Summary,Seismic Assessment Title,Seismic Assessment Status,Seismic Assessment Executive Summary,Seismic Recommendation Title,Seismic Recommendation Description,Seismic Recommendation Cost,Seismic Recommendation Further Assessment,Seismic Recommendation Status,Flood Assessment Title,Flood Assessment Status,Flood Assessment Executive Summary,Flood Recommendation Title,Flood Recommendation Description,Flood Recommendation Cost,Flood Recommendation Further Assessment,Flood Recommendation Status,Wildfire Assessment Title,Wildfire Assessment Status,Wildfire Assessment Executive Summary,Wildfire Recommendation Title,Wildfire Recommendation Description,Wildfire Recommendation Cost,Wildfire Recommendation Further Assessment,Wildfire Recommendation Status,Extreme Heat Assessment Title,Extreme Heat Assessment Status,Extreme Heat Assessment Executive Summary,Extreme Heat Recommendation Title,Extreme Heat Recommendation Description,Extreme Heat Recommendation Cost
61,c87c18a1-cb95-4c0e-9df6-3a0e27864e1d,4e6f4a33-c422-422b-932c-9bc275969267,,29229,Residential,Bella Vista at  Warner Ridge,6150 DeSoto Avenue,Woodland Hills,CA,Los Angeles,91367,Los Angeles,San Fernando Valley,20,2003,,Mid-Rise,579,916,580962,2013,38.9467,34.18175683,-77.0652,-118.590402558775,Not Assessed,Very Low,Catastrophic,Very Low,EQR Portfolio Risk Assessment - Tier I evaluation of the following direct financial loss risks:\n- Seismic\n- Flood\n- Wildfire\n- Extreme Heat,2022 - Seismic,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Flood,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Wildfire,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Extreme Heat,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,
62,6a5f3e34-da7c-4585-a438-2c6de76a71b8,4dacc25d-989c-4ce1-8efe-8b706e91b8c7,,29238,Residential,Academy Village,5225 Blakeslee Avenue,North Hollywood,CA,Los Angeles,91601,Los Angeles,San Fernando Valley,1,1989,,Mid-Rise,248,347,189640,1995,33.9560845348096,34.165445,-118.416561484337,-118.372476,Low,Very Low,Catastrophic,Very Low,EQR Portfolio Risk Assessment - Tier I evaluation of the following direct financial loss risks:\n- Seismic\n- Flood\n- Wildfire\n- Extreme Heat,2022 - Seismic,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Flood,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Wildfire,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Extreme Heat,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,
63,ebb4faef-48bc-49cc-94c4-165791ae5b6e,531f5a0f-3cc3-45c1-9c4f-9993b44c49cf,,29247,Residential,Kenwood Mews,230 North Kenwood Street,Burbank,CA,Los Angeles,91505,Los Angeles,San Fernando Valley,7,1991,,Mid-Rise,141,220,132489,2011,34.05001,34.155023,-118.25763,-118.34316,Low,Low-Medium,Catastrophic,Very Low,EQR Portfolio Risk Assessment - Tier I evaluation of the following direct financial loss risks:\n- Seismic\n- Flood\n- Wildfire\n- Extreme Heat,2022 - Seismic,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Flood,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Wildfire,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Extreme Heat,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,
64,c56ec1bd-dd7a-42e5-8d53-4a73544a18af,51ffbd22-c221-466b-acee-bba09b0205e6,,29252,Residential,Victor on Venice,10001 Venice Blvd,Los Angeles,CA,Los Angeles,90034,Los Angeles,West Los Angeles,1,2006,750.0,Mid-Rise,116,152,112413,2013,37.76643,34.023001,-122.396889,-118.399598,Low,Very Low,Catastrophic,Very Low,EQR Portfolio Risk Assessment - Tier I evaluation of the following direct financial loss risks:\n- Seismic\n- Flood\n- Wildfire\n- Extreme Heat,2022 - Seismic,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Flood,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Wildfire,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Extreme Heat,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,
65,9be9ce5b-d0f3-4623-be14-81f045777b1c,9805cfec-9c4e-423c-8fe0-a503d85c7ba0,,29255,Residential,Versailles Koreatown,918 S. Oxford Avenue,Los Angeles,CA,Los Angeles,90006,Los Angeles,Hollywood/Mid Wilshire,1,2008,,Mid-Rise,225,305,172882,2013,34.160843,34.055214,-118.258338,-118.307793,Low,Low,Catastrophic,Very Low,EQR Portfolio Risk Assessment - Tier I evaluation of the following direct financial loss risks:\n- Seismic\n- Flood\n- Wildfire\n- Extreme Heat,2022 - Seismic,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Flood,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Wildfire,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Extreme Heat,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,
66,9928abc0-8643-438e-aea5-f2bc8d0a6b21,9f2e5b61-40e8-4eaf-99c2-3d6aea038667,,29256,Residential,Acappella Pasadena,145 Chestnut Street,Pasadena,CA,Los Angeles,91103,Los Angeles,Glendale/Pasadena,1,2002,,Mid-Rise,143,197,118183,2011,40.74335,34.150419,-73.984155,-118.147768,Low,Low,Catastrophic,Very Low,EQR Portfolio Risk Assessment - Tier I evaluation of the following direct financial loss risks:\n- Seismic\n- Flood\n- Wildfire\n- Extreme Heat,2022 - Seismic,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Flood,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Wildfire,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Extreme Heat,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,
67,c3b2bcb7-bd7c-493b-aecd-10e4b25411bf,bf8c4d1a-1cf3-4911-9dc5-22e389a30d45,,29272,Residential,Lindley,5536 North Lindley Avenue,Encino,CA,Los Angeles,91316,Los Angeles,San Fernando Valley,1,2004,,Mid-Rise,129,235,137526,2018,39.746906,34.17132372,-104.982607,-118.527250629709,Low,Low-Medium,Catastrophic,Very Low,EQR Portfolio Risk Assessment - Tier I evaluation of the following direct financial loss risks:\n- Seismic\n- Flood\n- Wildfire\n- Extreme Heat,2022 - Seismic,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Flood,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Wildfire,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Extreme Heat,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,
68,f69d7130-87fd-4b06-9dc9-0d2718c27adf,b4d8d6eb-5a10-4e30-9687-968929870a5e,,29276,Residential,Hikari,375 East Second St.,Los Angeles,CA,Los Angeles,90012,Los Angeles,Downtown CBD,1,2007,11432.0,Mid-Rise,128,168,94094,2013,47.64369,34.04805588,-122.14572,-118.23987725057,Low,Low,Catastrophic,Very Low,EQR Portfolio Risk Assessment - Tier I evaluation of the following direct financial loss risks:\n- Seismic\n- Flood\n- Wildfire\n- Extreme Heat,2022 - Seismic,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Flood,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Wildfire,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Extreme Heat,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,
69,6de47e7c-8f3d-4214-ba9f-7a0b69ed2453,8f40ed3f-a6ad-4329-a2c7-115269898014,,29279,Residential,Sakura Crossing,235 S. San Pedro St.,Los Angeles,CA,Los Angeles,90012,Los Angeles,Downtown CBD,1,2009,7048.0,Mid-Rise,230,281,166741,2003,38.8849772845563,34.04832226,-77.0937795016596,-118.242144873375,Low,Very Low,Catastrophic,Very Low,EQR Portfolio Risk Assessment - Tier I evaluation of the following direct financial loss risks:\n- Seismic\n- Flood\n- Wildfire\n- Extreme Heat,2022 - Seismic,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Flood,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Wildfire,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Extreme Heat,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,
70,2cb7b74d-803d-47b0-930a-0109f23721d5,7d0af043-11f0-4b92-8320-8268107c3537,,29280,Residential,Pegasus,612 S. Flower St.,Los Angeles,CA,Los Angeles,90017,Los Angeles,Downtown CBD,1,1949,11920.0,High-Rise,322,425,250457,2013,37.3762,34.05001,-122.061,-118.25763,Medium,Very Low,Catastrophic,Very Low,EQR Portfolio Risk Assessment - Tier I evaluation of the following direct financial loss risks:\n- Seismic\n- Flood\n- Wildfire\n- Extreme Heat,2022 - Seismic,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Flood,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Wildfire,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Extreme Heat,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,
71,fddc1864-7083-42ce-8162-1359ef7956cb,c33a6042-1702-429a-9d80-48d76ef159d2,,29287,Residential,Promenade Town Center,24905 Magic Mountain Parkway,Valencia,CA,Los Angeles,91355,Los Angeles,Santa Clarita Valley,24,2001,,Garden,564,902,548370,2010,47.609319,34.42194044,-122.316778,-118.569761727104,Low,Low-Medium,Catastrophic,Very Low,EQR Portfolio Risk Assessment - Tier I evaluation of the following direct financial loss risks:\n- Seismic\n- Flood\n- Wildfire\n- Extreme Heat,2022 - Seismic,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Flood,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Wildfire,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Extreme Heat,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,
72,1cd484f0-b9ca-4794-966d-064586a01a0e,c52d3ec9-9c52-4982-bbc4-76a186106d5f,,29288,Residential,Artisan on 2nd,601 East 2nd St,Los Angeles,CA,Los Angeles,90012,Los Angeles,Downtown CBD,1,2008,,Mid-Rise,118,201,143482,1997,32.9438004859258,34.04716113,-117.088613919462,-118.237063212632,Low,Very Low,Catastrophic,Very Low,EQR Portfolio Risk Assessment - Tier I evaluation of the following direct financial loss risks:\n- Seismic\n- Flood\n- Wildfire\n- Extreme Heat,2022 - Seismic,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Flood,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Wildfire,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Extreme Heat,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,
73,4010003b-e148-4960-9708-055708fbd7fe,33f5a721-7037-47b0-866d-41fd70baaf31,,29414,Residential,Glo,1050 Wilshire Boulevard,Los Angeles,CA,Los Angeles,90017,Los Angeles,Downtown CBD,2,2007,8604.0,Mid-Rise,201,345,202918,1995,37.5353353196563,34.052019,-122.263473388733,-118.262422,Low,Very Low,Catastrophic,Very Low,EQR Portfolio Risk Assessment - Tier I evaluation of the following direct financial loss risks:\n- Seismic\n- Flood\n- Wildfire\n- Extreme Heat,2022 - Seismic,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Flood,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Wildfire,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Extreme Heat,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,
74,ef28cf60-8bcb-4d5d-9641-311365e4c5b8,d2013e46-b053-4452-a6ce-92c42a54003c,,29416,Residential,The Encore,4920 Van Nuys Boulevard,Sherman Oaks,CA,Los Angeles,91403,Los Angeles,San Fernando Valley,1,1988,,Mid-Rise,174,213,113790,1995,37.5353353196563,34.15977387,-122.263473388733,-118.448730775011,Not Assessed,Low,Catastrophic,Very Low,EQR Portfolio Risk Assessment - Tier I evaluation of the following direct financial loss risks:\n- Seismic\n- Flood\n- Wildfire\n- Extreme Heat,2022 - Seismic,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Flood,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Wildfire,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Extreme Heat,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,
75,9cc90e39-45fd-4c44-8fca-35b921ca855f,f5cdec25-7d65-4e2c-b579-08b26cb37210,,29616,Residential,The Cleo,345 S. Alexandria Ave,Los Angeles,CA,Los Angeles,90020,Los Angeles,Hollywood/Mid Wilshire,1,1989,,Mid-Rise,92,157,78460,1998,37.5853667025377,34.06820152,-122.020950021034,-118.297947518894,Low,Low,Catastrophic,Very Low,EQR Portfolio Risk Assessment - Tier I evaluation of the following direct financial loss risks:\n- Seismic\n- Flood\n- Wildfire\n- Extreme Heat,2022 - Seismic,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Flood,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Wildfire,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Extreme Heat,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,
76,66b195a8-9646-48f8-b44c-17319bfdca54,8a8e37fd-1fca-499c-83d8-a96654785ecc,,29629,Residential,Belle Fontaine,4077 Glencoe Avenue,Marina del Rey,CA,Los Angeles,90292,Los Angeles,West Los Angeles,2,2003,,Mid-Rise,102,153,98352,1998,33.682493,33.989666,-117.6705,-118.443153,Low,Very Low,Catastrophic,Very Low,EQR Portfolio Risk Assessment - Tier I evaluation of the following direct financial loss risks:\n- Seismic\n- Flood\n- Wildfire\n- Extreme Heat,2022 - Seismic,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Flood,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Wildfire,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Extreme Heat,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,
77,8d823de7-b731-4405-b568-ab1ff0191be5,72b3fd48-de66-4376-889e-c95998a0aa0f,,29637,Residential,Milano Lofts,609 South Grand Avenue,Los Angeles,CA,Los Angeles,90017,Los Angeles,Downtown CBD,1,1925,5429.0,High-Rise,99,104,87045,2017,47.574237,34.048694,-122.386308,-118.255676,Medium,Very Low,Catastrophic,Very Low,EQR Portfolio Risk Assessment - Tier I evaluation of the following direct financial loss risks:\n- Seismic\n- Flood\n- Wildfire\n- Extreme Heat,2022 - Seismic,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Flood,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Wildfire,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Extreme Heat,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,
78,6b00df83-733a-4ad1-b3da-330e5d3dd22e,6a8d53a0-9cd4-4c7b-969e-e5ef609e08a8,,29662,Residential,Altitude,5900 Center Drive,Los Angeles,CA,Los Angeles,90045,Los Angeles,West Los Angeles,2,2016,,Mid-Rise,545,668,425892,2007,32.630892,33.976164000000004,-116.98561,-118.389171,Low,Very Low,Catastrophic,Very Low,EQR Portfolio Risk Assessment - Tier I evaluation of the following direct financial loss risks:\n- Seismic\n- Flood\n- Wildfire\n- Extreme Heat,2022 - Seismic,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Flood,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Wildfire,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Extreme Heat,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,
79,f06d98b2-6d4b-40c4-9100-9c03fa423392,cdfe5181-0735-4779-adb8-f2041a44e2f7,,29677,Residential,The Hesby,5031 Fair Ave,North Hollywood,CA,Los Angeles,91601,Los Angeles,San Fernando Valley,2,2013,,Mid-Rise,308,465,296994,2011,38.8877469262647,34.161544,-77.0961495773016,-118.374508,Low,Low,Catastrophic,Very Low,EQR Portfolio Risk Assessment - Tier I evaluation of the following direct financial loss risks:\n- Seismic\n- Flood\n- Wildfire\n- Extreme Heat,2022 - Seismic,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Flood,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Wildfire,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Extreme Heat,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,
80,b9070add-9566-4341-8b99-da0dfaac5ec0,2ef49fe6-05be-4746-b6df-a0c4341fbe95,,29741,Residential,Pearl MDR (CA),4111 Via Marina,Marina Del Rey,CA,Los Angeles,90292,Los Angeles,West Los Angeles,15,1966,1350.0,Garden,597,701,388175,2007,34.0682015233636,33.981046,-118.297947518894,-118.460232,Low,Very Low,Catastrophic,Very Low,EQR Portfolio Risk Assessment - Tier I evaluation of the following direct financial loss risks:\n- Seismic\n- Flood\n- Wildfire\n- Extreme Heat,2022 - Seismic,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Flood,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Wildfire,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Extreme Heat,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,
81,7ff1c7cf-ba40-4d58-afbf-0e7d6b53c155,d2e12f4d-308f-41b2-8c95-6c4ba62969c8,,29835,Residential,Westside,3165 Sawtelle Blvd.,Los Angeles,CA,Los Angeles,90066,Los Angeles,West Los Angeles,3,2004,,Garden,204,293,189864,2021,30.252403607944,34.0243,-97.7321453037051,-118.429,Low,Low,Catastrophic,Very Low,EQR Portfolio Risk Assessment - Tier I evaluation of the following direct financial loss risks:\n- Seismic\n- Flood\n- Wildfire\n- Extreme Heat,2022 - Seismic,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Flood,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Wildfire,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Extreme Heat,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,
82,7ef5a8c2-daa3-4a87-a2b7-a70007460d22,2806dc6d-7660-44ed-84c0-257abb109430,,29836,Residential,Mariposa at Playa Del Rey,8700 Pershing Dr.,Playa del Rey,CA,Los Angeles,90293,Los Angeles,West Los Angeles,1,2004,,Mid-Rise,354,543,321198,2008,42.364683,33.955161,-71.068301,-118.440412,Low,Low-Medium,Catastrophic,Very Low,EQR Portfolio Risk Assessment - Tier I evaluation of the following direct financial loss risks:\n- Seismic\n- Flood\n- Wildfire\n- Extreme Heat,2022 - Seismic,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Flood,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Wildfire,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Extreme Heat,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,
83,a514ccc1-3de1-4065-96b5-b8dc94f2813c,80063836-4976-4e19-856e-91132aa1348e,,29837,Residential,Prado,201 W. Fairview,Glendale,CA,Los Angeles,91202,Los Angeles,Glendale/Pasadena,1,1988,,Mid-Rise,264,488,259602,2013,40.7926,34.160843,-73.9677,-118.258338,Low,Low-Medium,Catastrophic,Very Low,EQR Portfolio Risk Assessment - Tier I evaluation of the following direct financial loss risks:\n- Seismic\n- Flood\n- Wildfire\n- Extreme Heat,2022 - Seismic,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Flood,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Wildfire,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Extreme Heat,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,
84,574ab326-956b-4004-a544-7540c4f04064,6d664580-7b52-49c0-a6b5-36c0594f71e7,,29838,Residential,Marina 41,4157 Via Marina,Marina del Rey,CA,Los Angeles,90292,Los Angeles,West Los Angeles,8,1973,,High-Rise,623,872,654762,2021,39.7317305794542,33.979755,-104.939502657741,-118.460418,Low,Low,Catastrophic,Very Low,EQR Portfolio Risk Assessment - Tier I evaluation of the following direct financial loss risks:\n- Seismic\n- Flood\n- Wildfire\n- Extreme Heat,2022 - Seismic,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Flood,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Wildfire,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Extreme Heat,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,
85,941a5377-112e-4935-911e-e8b1a3b3ce6e,70ce959b-936b-48a9-8ec1-6381d419100b,,29839,Residential,425 Broadway,425 Broadway,Santa Monica,CA,Los Angeles,90401,Los Angeles,West Los Angeles,1,2000,2304.0,Mid-Rise,101,101,55013,2009,42.364727,34.015646000000004,-71.083302,-118.493215,Not Assessed,Not assessed,Not assessed,Very Low,EQR Portfolio Risk Assessment - Tier I evaluation of the following direct financial loss risks:\n- Seismic\n- Flood\n- Wildfire\n- Extreme Heat,2022 - Seismic,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Flood,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Wildfire,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Extreme Heat,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,
86,e135b2c1-bcf2-49c7-9f7e-58cb312c317b,7bab4ce2-367d-417d-9694-d49703bc77bc,,29843,Residential,Breakwater at Marina del Rey,13900 Fiji Way,Marina del Rey,CA,Los Angeles,90292,Los Angeles,West Los Angeles,4,1966,,Garden,224,317,233242,2014,47.615238,33.9681,-122.32766,-118.446,Low,Not assessed,Not assessed,Very Low,EQR Portfolio Risk Assessment - Tier I evaluation of the following direct financial loss risks:\n- Seismic\n- Flood\n- Wildfire\n- Extreme Heat,2022 - Seismic,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Flood,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Wildfire,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Extreme Heat,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,
87,5dcb5cb2-528b-45a3-a99f-083ab970072f,6408a4b8-1636-44f7-97ae-439909d9ad56,,29985,Residential,Vintage at 425 Broadway,1455 4th Street,Santa Monica,CA,Los Angeles,90401,Los Angeles,West Los Angeles,1,1934,12779.0,Mid-Rise,60,60,28796,2000,34.040994,34.015414,-118.448463,-118.493771,Medium,Low,Catastrophic,Very Low,EQR Portfolio Risk Assessment - Tier I evaluation of the following direct financial loss risks:\n- Seismic\n- Flood\n- Wildfire\n- Extreme Heat,2022 - Seismic,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Flood,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Wildfire,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Extreme Heat,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,
88,526d95b8-602c-430b-b499-f5463ae38b14,1be4c33c-9128-41d4-8e0f-24409428f0fe,,51010,Residential,Country Oaks,5813 Hickory Drive,Oak Park,CA,Ventura,91377,Los Angeles,Ventura County,38,1985,,Garden,256,434,259286,2000,34.049187,34.18190368,-118.419936,-118.764449439206,Low,Medium,Catastrophic,Very Low,EQR Portfolio Risk Assessment - Tier I evaluation of the following direct financial loss risks:\n- Seismic\n- Flood\n- Wildfire\n- Extreme Heat,2022 - Seismic,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Flood,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Wildfire,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,0,,,2022 - Extreme Heat,PUBLISHED,,,No risk reduction recommendations provided as part of this assessment,
